mass_taxed,fund,remaining_fund,granulates_inc,products_inc,bag_inc,total_FCCS,total_BECCS,total_CCS,total_FCCU,total_BCCU,total_CCU,total_Ppenalty,total_Qpenalty,total_Qmethanol,potential_CCS,potential_CCU,n_plants
1089590.376128671,697.9577852249489,478.61979453432286,0.5524687092653648,0.13064887356925245,0.008452373904255257,1835.7105314566463,1733.1149060762627,3568.825437532909,0,0,0,1617269.5095889955,90526.81499202168,0,3568.8254375329097,0,10
1192513.826210247,788.9505491336919,500.186440663607,0.5072365958695803,0.18757123017879693,0.013197170655521376,1949.042004086,1736.5270944604156,3685.5690985464153,0,0,0,1399447.928730615,82852.25973579686,0,3685.569098546415,0,10
1173373.2876029734,705.7559008619007,459.67975302881916,0.4804203092062866,0.12329637006867325,0.0034948466376979732,1500.6083757681474,2482.8419935280413,3983.450369296189,0,0,0,1816706.7208873604,106095.1445280722,0,3983.450369296189,0,10
1057314.038859573,662.7350245977866,884.6835104192646,0.46073183702394543,0.18397565938224167,0.0066922930950369915,2007.2892894062302,2064.2091188822064,4071.4984082884366,0,0,0,1787551.4953792072,103738.78202363031,0,4071.4984082884366,0,10
1135321.8188639774,758.3886582316711,213.75171858012732,0.5101147588802275,0.18537246768440896,0.00446202598030539,1736.1149989583216,2124.326876185344,3860.441875143666,0,0,0,1632346.5459258752,87672.43871808395,0,3860.441875143666,0,10
1148948.5424559736,683.4077711108287,441.35868801613486,0.5937531283367043,0.13301628786426273,0.010805845118880114,1793.352091859204,1923.993474401869,3717.345566261073,0,0,0,1774002.4112565655,107296.28222670215,0,3717.3455662610722,0,10
1012299.309323467,615.4333828419517,417.0791521108138,0.5657182153261581,0.16864364792608139,0.005367231065160315,1296.3698218877262,2309.6262687167396,3605.9960906044657,0,0,0,1542283.4623970224,85019.62871453344,0,3605.9960906044653,0,10
1207560.7803054946,784.0145636015051,790.8663395866847,0.6345109168387001,0.19294648577142687,0.011429487753524238,1307.391784694121,2642.9857802534984,3950.3775649476192,0,0,0,1658240.8239041672,87412.19477467929,0,3950.377564947619,0,10
1101246.9920402002,741.0330080259743,376.29704586718157,0.49588757535075184,0.18770332318208519,0.00973572596154168,1941.9994541265596,1963.1669162124444,3905.166370339004,0,0,0,1709122.4556122012,101035.47732343548,0,3905.166370339004,0,10
1125183.5282407056,744.7177122956555,944.3196565225026,0.5250013413227298,0.17629094091599556,0.009333426382683014,1714.848241964542,1538.013089905291,3252.861331869833,0,0,0,1459426.0786390903,85935.69633870036,0,3252.861331869833,0,10
1084305.5687245417,694.1510263853695,927.0712201030148,0.4699403995075825,0.1344189036487399,0.0064156099788049035,1509.1208044291657,1750.9187059603883,3260.039510389554,0,0,0,1415583.6720101999,83858.7628779347,0,3260.0395103895535,0,10
1206429.4611578973,777.3198603801878,303.4043061026514,0.5092568054228198,0.14090766382144046,0.00972180301564477,1664.2806886411736,2158.0645037166732,3822.345192357847,0,0,0,1681411.388019771,103163.78552888024,0,3822.3451923578473,0,10
1128063.4315038559,676.2342956622302,883.9269342846907,0.5437401798080784,0.1469725606966451,0.011671046734417989,1298.2445643845922,2329.365825713295,3627.6103900978874,0,0,0,1516179.1001197156,82020.43947391711,0,3627.6103900978865,0,10
1158371.955998724,724.8425484527651,980.0322920323797,0.5890612315059736,0.18228401262581714,0.008583887710843516,1507.5782302705486,2229.4460304447152,3737.024260715264,0,0,0,1630659.932605887,103102.24425737667,0,3737.0242607152636,0,10
1198439.038091622,806.1885336873297,420.60269207728305,0.5165981064614164,0.19529809803584616,0.007471016403169431,1841.2473946721796,1762.6128056071275,3603.860200279307,0,0,0,1747496.8289365373,98333.29473351239,0,3603.8602002793073,0,10
1083913.6493468,707.5936775880494,1194.9611235232971,0.54796051479413,0.16279683650131194,0.008223340970317374,1484.3493059780253,2811.299198507643,4295.648504485668,0,0,0,1790640.231613195,103634.94998478802,0,4295.648504485669,0,10
1206460.7069578972,725.2698476180551,866.7419666302332,0.5547469386239735,0.13854006896320073,0.008263738836598788,1753.467903056273,2656.873054773294,4410.340957829567,0,0,0,1921053.409089349,121354.83236773184,0,4410.340957829566,0,10
1251623.8778515256,798.8128155607875,766.8173379366024,0.5127836323487726,0.16861383799245577,0.009341414675653427,1787.2767433195404,2585.159811804662,4372.436555124203,0,0,0,1765174.8875646295,110533.86825508467,0,4372.436555124203,0,10
1089819.434157558,664.0851349998244,796.2792520138584,0.5363809179121153,0.12504335258281546,0.0069419906299493005,1951.3827110812263,1990.84388725137,3942.226598332596,0,0,0,1885716.3210984513,117044.36038526807,0,3942.2265983325965,0,10
1216589.3627777654,717.079923970205,458.3943859240541,0.4531569739029032,0.17293548168599923,0.00845357292285387,2164.783188855873,2172.421433667102,4337.204622522975,0,0,0,1734662.8060288331,106563.224338178,0,4337.204622522974,0,10
1052081.6284803827,621.5998226038973,990.861099061037,0.4881955014811733,0.12388077301913289,0.006061037645786144,1436.9591712173187,2923.904721805132,4360.863893022451,0,0,0,1786397.550300643,104402.11924963442,0,4360.863893022451,0,10
1012155.4136157943,612.5042506572685,385.2807616474882,0.4559889543027687,0.1585822635859082,0.005445658451988737,1611.807496794069,1881.3258090228192,3493.1333058168884,0,0,0,1586263.8700596655,88353.69828661761,0,3493.1333058168884,0,10
1169771.9848900572,701.7149311430085,933.155230013551,0.5960073495827158,0.13940397863449105,0.008504291546906375,1815.884163513079,2257.0626547102743,4072.946818223353,0,0,0,1796544.5291988119,109448.5075320313,0,4072.9468182233536,0,10
