mass_taxed,fund,remaining_fund,granulates_inc,products_inc,bag_inc,total_FCCS,total_BECCS,total_CCS,total_FCCU,total_BCCU,total_CCU,total_Ppenalty,total_Qpenalty,total_Qmethanol,potential_CCS,potential_CCU,n_plants
1071159.776124691,475.94477532598995,5.6147705491618325,0.4333867040947535,0.08898993899814645,0.0034848298813010283,0,0,0,598.9925005367613,854.8251274454323,1453.8176279821937,9996153.44437961,-404816.84581983124,5682695.790523871,0,3708.3609718926177,3
1233220.5525581122,559.0924268263609,504.75205380656803,0.3635849257458013,0.09678746624319898,0.0038935784746766356,0,0,0,1172.4423551797697,2306.834962568956,3479.277317748726,24558630.242780887,-5342743.574611495,14170669.721597385,0,3479.2773177487256,10
1154091.3783995707,532.2447235156593,35.41467296401552,0.35435205980012807,0.13589729490999053,0.01153833026867516,0,0,0,1658.6236178428235,1466.2011612320716,3124.824779074895,22947146.315337222,-3896923.657236931,11789464.368980752,0,4280.028024573932,6
1179782.5517369073,574.9386402426239,268.83216776932744,0.47783422958803995,0.14656962858955333,0.004210130705585018,0,0,0,1357.1869359607083,2510.9904945536678,3868.1774305143763,27035799.521276224,-2586880.9017333672,15382873.105593443,0,3868.177430514376,10
1236148.061764348,562.0236358880835,44.58120103472484,0.3401882350925007,0.11180512722683578,0.007482934645328961,0,0,0,978.5918279577522,1323.7509710830154,2302.3427990407677,16428464.41017573,-2200346.5343251512,8850414.065097107,0,3700.7288808876547,5
1151994.0083249016,567.1994805967644,3.6688520522450006,0.4906373966840203,0.10174343148671335,0.008094376683075713,0,0,0,566.0135121985451,973.4738853163796,1539.4873975149246,11187214.13109888,-1860595.5862343232,5921470.315573218,0,3960.9727831894415,3
1085610.0404439124,535.744485045211,410.01785698305326,0.47812378456464427,0.11049745229299163,0.006711824013119194,0,0,0,1477.5560526405138,2401.7094578588817,3879.2655104993955,27089893.248162106,-3327061.508299504,14989454.274009252,0,3879.2655104993955,10
1083189.640893278,491.78846081877595,7.077898678826649,0.425902176912241,0.1018043698825537,0.004846462688887792,0,0,0,1587.9861049636443,1563.5181832773294,3151.5042882409734,22605130.72774245,-4756822.212429744,12275622.76467254,0,3954.7242634827458,7
1095211.2378160614,535.0935570563398,21.512298581802895,0.37657046437670555,0.14738275593659536,0.006148736320005559,0,0,0,927.3521533396445,997.4894466571639,1924.8415999968083,13856040.052080635,-2442036.1963683385,7858209.1709738895,0,3798.42243834257,4
1095237.7747382782,511.69205154218616,264.76810083239593,0.44026275647009727,0.12044659864908869,0.0066881147029961,0,0,0,1821.8730416685141,2089.4882198887713,3911.3612615572856,28517103.984887216,-3136241.8901893143,15835785.292834397,0,3911.361261557285,10
1139102.742554731,505.8276965962003,822.9816155487863,0.41333517461379615,0.10732322984509611,0.004460977413482837,0,0,0,2308.3099711783843,2345.0136219614933,4653.323593139878,33240959.369126353,-4722242.575136541,18423087.25156485,0,4653.323593139878,10
1087595.4962911836,531.9943435726598,525.5294676609689,0.4732050706778068,0.11253736895039732,0.0038358168951953013,0,0,0,1708.5885169402009,2175.317947065865,3883.906464006066,27091979.551523972,-3031500.138259687,15710354.215964941,0,3883.906464006066,10
1045882.5443471406,507.0188397294768,13.456012560374802,0.3601112068507422,0.12355354027773616,0.006582215083449949,0,0,0,1451.0932365666588,1442.3887622062412,2893.4819987728997,20342308.86004877,-4478885.784210925,11291195.108911047,0,3963.161111073417,6
1164394.9208765284,556.401781589584,6.416119283876597,0.4273781771213622,0.10387057092634236,0.005790668580898908,0,0,0,1553.908695553883,1639.6155788110354,3193.5242743649187,22355786.968957134,-3130625.6115376903,12274203.861735148,0,3816.7765924264595,7
1214935.6232334862,593.2346808233514,41.078672062815116,0.3732810752507795,0.11562121582027636,0.00594307595493714,0,0,0,823.163171666499,799.9744601673779,1623.1376318338769,11720472.718597984,-759382.5917634654,6316642.744603183,0,3995.8305155777493,3
1132087.5126349006,543.0916025484507,27.952695709149793,0.3856787084129862,0.0955585376763814,0.007268394620502595,0,0,0,570.7224262687541,878.392417381164,1449.1148436499182,10015563.37610441,-1049087.3912661152,5735713.239893507,0,3567.422256294317,3
1072336.7155042628,474.29423836923485,258.47025941220096,0.3677231725703998,0.1076323343674004,0.004582656411001524,0,0,0,1017.1191010785388,2068.061097325475,3085.180198404014,21658324.619090013,-3237375.349639763,12371578.671796922,0,3085.180198404014,10
1223969.360513303,553.4197700495971,8.91437176031583,0.3480531781507838,0.12176846282113406,0.0037226735364529412,0,0,0,1623.2922097052924,2035.8705409038866,3659.162750609179,26913063.34556717,-1326628.3414636787,13720429.823212653,0,4049.9471220334603,8
1279507.7582648722,606.8728386483211,19.66711085528256,0.46874827911670214,0.13085506941662914,0.007789886038995567,0,0,0,1248.1533443576811,2138.4932773497694,3386.6466217074503,23625522.503679026,-4111820.8954033307,13610998.682142463,0,4249.79703079631,7
1122140.047965089,512.9561763967095,360.2336552289847,0.4406649934451048,0.12006466361787212,0.006605525784906678,0,0,0,1967.7615084577992,1920.1047229041712,3887.8662313619707,27155088.68492612,-5509158.9036648525,15185019.336972415,0,3887.866231361971,10
1167229.5677428693,555.9491564295581,49.35528754903831,0.39048808830528275,0.13783406479108304,0.005550026538863091,0,0,0,692.840390882473,1118.5506957505688,1811.3910866330418,12591344.408547223,-2505445.381408843,6876932.76595474,0,3574.542730213273,4
1207811.1928777928,550.4616820390552,465.4134608558674,0.3536191782171492,0.11844706640848292,0.005474671683399644,0,0,0,1706.8857280456473,2363.3814745314626,4070.26720257711,28875593.061084494,-5489658.331905161,15714611.14260915,0,4070.26720257711,10
1221872.5287956554,593.8063901236221,157.98356816880144,0.37193993615799703,0.10842449163294174,0.0056723506640339455,0,0,0,2308.8392677307716,2104.1602886004994,4412.999556331271,32277096.003974494,-3834125.383378693,17329984.635580875,0,4412.999556331271,10
1140462.548985249,542.0338273699649,16.745911792479504,0.3957286469209197,0.11145137922464675,0.003403342492697485,0,0,0,560.5658453873949,595.7043398935616,1156.2701852809564,8249684.890696832,-702810.6336547226,4475949.616927807,0,3386.546273886121,3
1200708.0686208,546.9987119990378,20.26775245568389,0.3726622881714235,0.12958784765026676,0.009604733873353345,0,0,0,1389.9262302805014,1344.655637961088,2734.5818682415893,19077317.72297325,-1446713.7163420306,10300163.21225575,0,3268.266394140351,7
1233394.2220369587,569.2755729516214,45.62018722093251,0.366729047010011,0.09620051083348743,0.004486992089870179,0,0,0,811.5410745199899,768.2375970877063,1579.7786716076962,11096468.174452852,-1965968.3411127937,5997660.212587627,0,3889.089686582402,3
1202562.0626129038,565.7257925376013,146.23690039685778,0.3499451928264288,0.11458148281365584,0.006330576743864502,0,0,0,1840.621256100893,2290.2933873547245,4130.914643455618,29334241.000805747,-6300310.129624405,16813106.50282301,0,4130.914643455617,10
