mass_taxed,fund,remaining_fund,granulates_inc,products_inc,bag_inc,total_FCCS,total_BECCS,total_CCS,total_FCCU,total_BCCU,total_CCU,total_Ppenalty,total_Qpenalty,total_Qmethanol,potential_CCS,potential_CCU,n_plants
1141742.0321809219,1035.2070421349258,664.1637247202665,0.6719570386231374,0.19323221841904947,0.012602135278120055,1799.667802045502,2721.296432444843,4520.964234490345,0,0,0,2113607.767027366,123866.53073909764,0,4520.964234490345,0,10
1221681.729590543,1090.8201974220956,671.285432875654,0.7521648937231196,0.1919836587130613,0.014453196441711523,1327.2287917241424,2679.015559280945,4006.2443510050875,0,0,0,1647148.134126263,89987.85321452438,0,4006.244351005088,0,10
1190851.9707905375,1140.9217621795535,551.3695734334865,0.8787433432595497,0.25645096968780395,0.01242874058042245,1440.088783756538,2872.996348787795,4313.085132544333,0,0,0,1922838.2903377742,113904.91951384129,0,4313.085132544333,0,10
1123481.3954520023,1061.638870137536,777.3415068492053,0.7352905774528057,0.1900591320379051,0.010120177560046937,1506.189607563971,2261.618393417054,3767.808000981025,0,0,0,1529545.9870109623,84356.80420253116,0,3767.808000981025,0,10
1042248.4031141645,994.5934403956973,339.25817849334857,0.741521608457283,0.25589671652594626,0.008177821058938136,1622.3909157284174,2481.9944988504703,4104.385414578888,0,0,0,1625566.1359149846,100860.22878533552,0,4104.385414578888,0,10
1184730.987054716,1042.5625959817244,858.8988097866859,0.7173409363792767,0.17834579603093106,0.00919330775223064,1600.0364973627647,2196.9978171920757,3797.0343145548404,0,0,0,1729899.8925225202,106302.74456414093,0,3797.0343145548404,0,10
1111750.3490177544,985.1132276602455,413.1186292076519,0.7151975233976875,0.23593657929354633,0.015427724865145695,1294.1947480438043,2353.9107609494195,3648.105508993224,0,0,0,1722197.2509897135,106385.42410006483,0,3648.105508993224,0,10
1180290.0418136816,1141.5299451928272,639.8024423972731,0.759283674191176,0.25528676017843926,0.012471395161371869,1484.9941161445754,2373.002064473182,3857.9961806177575,0,0,0,1697717.7435569526,112662.40641196504,0,3857.9961806177575,0,10
1070526.9655992733,1040.8761944666442,870.3909067255752,0.8782305271465772,0.28271251749191956,0.014385029066205587,1765.6216039085066,2134.3950191490876,3900.016623057594,0,0,0,1705157.458927059,102310.87700538848,0,3900.016623057594,0,10
1121263.9235981165,1014.3629043111437,707.0700943936737,0.687308614913419,0.20965988155804907,0.013068503814847105,1611.5820217051512,1929.1919132604419,3540.773934965593,0,0,0,1795008.371201816,105548.6569503153,0,3540.7739349655926,0,10
1223704.6954017435,1162.8284612847444,611.5236035686653,0.7923511005063029,0.1922333586077707,0.019263951666460402,1462.4560657777708,2555.7471002668863,4018.2031660446573,0,0,0,1885841.3909456613,103846.18030740596,0,4018.2031660446564,0,10
1090026.5299051243,1073.8905392970757,357.541424939837,0.8763634990445561,0.2664287133955168,0.011463189649810454,1513.91156339354,2494.468836288381,4008.3803996819215,0,0,0,1685663.0446211766,102831.01426202951,0,4008.3803996819197,0,10
1199447.112895583,1069.3450220339541,886.3804780481883,0.675469103533584,0.2361883863038209,0.013836875042066802,1268.9609756176656,1831.7113042632625,3100.672279880928,0,0,0,1406380.816465455,77073.21829642495,0,3100.6722798809287,0,10
1069033.242874139,1044.116479845821,720.1374156330103,0.7521888444678633,0.23030085945282178,0.006266560650042337,2207.523889778005,2103.051236679548,4310.575126457553,0,0,0,2103283.645608281,121284.24564304666,0,4310.575126457552,0,10
1199032.7619871413,1116.0605710649431,852.4344679976217,0.7643295817480351,0.19354187973487108,0.0067323939526037,1685.104762634628,2677.059592761956,4362.164355396584,0,0,0,2119122.098702426,129110.49125669879,0,4362.164355396584,0,10
1215066.3769090562,1089.0660225446456,1025.4003791852992,0.8575506726948774,0.23333254097403502,0.011284609544519887,1719.7948481620826,1943.1692480814283,3662.964096243511,0,0,0,1827716.5128594001,109098.10193313648,0,3662.964096243511,0,10
1129458.576400454,1021.0341370576323,517.0803678164334,0.6851318125403483,0.2411672755179183,0.006511633953706677,1715.101446723993,1894.1548291206782,3609.256275844671,0,0,0,1566546.6577283381,85791.65995122692,0,3609.2562758446716,0,10
1201698.3838064938,1074.7692282380713,875.2585416859556,0.6598420925107811,0.27216647023147467,0.02013985014095246,2199.167159111433,1986.8807713405079,4186.047930451941,0,0,0,1898760.2053756055,120999.24975527955,0,4186.047930451941,0,10
1178860.5530336811,1139.018213464177,510.8002761303974,0.9400475476182312,0.2470726421650162,0.013777461183189472,1509.5789095713408,2921.20827797303,4430.787187544371,0,0,0,1706120.2970085784,102884.89309942976,0,4430.787187544371,0,10
1122464.608702234,1023.8430245327419,902.9271477396081,0.7145854647487283,0.2226343854715335,0.015964987559989662,1744.805849427882,2131.919504718547,3876.7253541464293,0,0,0,1851732.0224841253,116340.72547567834,0,3876.7253541464297,0,10
1226727.4289147947,1117.3521040732046,600.9839786731462,0.7158060303916944,0.21874901411762362,0.00603332413175452,1730.0689079072265,2122.911774136571,3852.980682043797,0,0,0,1749014.520174935,102386.4172780392,0,3852.9806820437966,0,10
1206061.753155638,1086.1955946971939,466.4441657616693,0.8384160159044984,0.22628873780559308,0.008312430338477643,1773.050591771083,1927.9046043007306,3700.9551960718136,0,0,0,1510506.868410543,89176.2507582005,0,3700.955196071813,0,10
1119669.5632885052,1079.2756490202528,566.0268515112309,0.7826248377020784,0.22075873665882975,0.009806360968186578,1964.8530682653638,2057.8698821904445,4022.722950455808,0,0,0,2002604.2247798154,117137.081783594,0,4022.722950455808,0,10
1082949.7389136958,1010.5911518830105,393.07246431565466,0.8675222265373244,0.2143561406403073,0.010475791394883527,1637.7095345766,2594.7493271393723,4232.4588617159725,0,0,0,1707627.348641205,104229.38989148823,0,4232.4588617159725,0,10
1271218.9414207644,1239.3293091429384,541.289533415404,0.7488804481260037,0.25234972668939776,0.01009300164909137,1804.3914592962994,2355.101476583652,4159.492935879952,0,0,0,1889244.8319096384,115029.04282461862,0,4159.492935879951,0,10
1100222.497673678,1079.3221793332325,977.0589689143751,0.9003496007327346,0.21587084167108536,0.018323481715306306,1353.7500836446068,1889.1136876193261,3242.863771263933,0,0,0,1306111.7541320021,74943.47618147937,0,3242.863771263933,0,10
1081270.4941106807,952.2838402730595,260.162508825345,0.725896763856448,0.1836068120696436,0.007005263927485393,1391.4446037999692,2380.2060240491624,3771.6506278491315,0,0,0,1649911.9890278785,93011.15873809053,0,3771.6506278491315,0,10
1186375.1885271464,1113.224355503345,916.9834280498067,0.90655650500722,0.24595036140693594,0.010908143591311713,1224.9279999364987,2199.1503626664035,3424.0783626029024,0,0,0,1463185.3664845163,82943.78198682274,0,3424.078362602902,0,10
1204035.8513861727,1119.3063497983733,852.0249079238343,0.8138570985885807,0.23850974199580563,0.017256433728853583,1518.7259193081034,2074.2630867969833,3592.9890061050864,0,0,0,1597609.0676046615,85602.05821044091,0,3592.9890061050874,0,10
1232374.5075019766,1118.8217514202083,529.3459086954758,0.7345870504954356,0.19842734161390252,0.01254338459187886,1967.0639872940715,2110.268861641219,4077.3328489352903,0,0,0,1701618.8789190813,106177.83674022624,0,4077.3328489352907,0,10
1140737.9212920412,1042.7429312167371,786.1929470382635,0.7080480851310277,0.2525141077568382,0.012785567188077034,1681.9179658810203,1628.4754659628436,3310.393431843864,0,0,0,1483931.3677646075,81290.29702605685,0,3310.393431843864,0,10
1245884.6450191245,1182.9054362100724,411.9020225234009,0.889230881547505,0.28103209869156975,0.01585221146655619,1585.396397082433,2399.3751010698065,3984.7714981522395,0,0,0,1752974.0237005844,101754.30088769257,0,3984.77149815224,0,10
1116028.2626728083,1058.5970352506702,538.1768297136028,0.7718159420697555,0.19311658057096318,0.012645394016414405,1760.6460527280342,1598.121438069408,3358.7674907974424,0,0,0,1599950.6400612295,97430.21495514437,0,3358.767490797442,0,10
1203373.6420758183,1096.3595269432935,676.0088300329697,0.6961935029589335,0.24746269107368296,0.011635036344748842,1411.6336910475059,2128.7250076615055,3540.358698709011,0,0,0,1695556.1202614205,104461.4751843323,0,3540.3586987090116,0,10
1234615.6955880274,1204.9228556978094,481.5629031789806,0.961167678252007,0.21381433448919993,0.006423835549132221,2127.731988598227,2077.8954674696497,4205.627456067877,0,0,0,1807900.5585902866,105972.46158027668,0,4205.627456067877,0,10
1136479.0689265945,1014.2342375694885,924.4671722241187,0.7455974861731174,0.21852236220739668,0.015762005158211478,1515.59138316103,1781.2045101948518,3296.795893355882,0,0,0,1317129.9392162338,74914.85995586394,0,3296.795893355882,0,10
1139780.0005513427,1024.2491686005967,482.21173965250125,0.679281272506753,0.24728797553054732,0.011205908481260983,1778.317792954433,1926.8395902013744,3705.157383155807,0,0,0,1729897.4323019278,97228.19783911253,0,3705.1573831558076,0,10
1179797.7849620413,1081.6766654966573,863.8369254972749,0.8672143764659295,0.19308678713319052,0.012882934792981816,1594.4179512760034,2007.5840725358996,3602.002023811903,0,0,0,1554665.692028412,88362.29868562352,0,3602.0020238119027,0,10
1212507.255260956,1123.2826365684416,911.4669134586952,0.8516527468574341,0.2045416912432972,0.006206812534274027,1755.4199924067243,1862.8393608626782,3618.2593532694027,0,0,0,1479380.676313577,80527.58627650821,0,3618.2593532694027,0,10
1275891.2961829172,1121.1536379946408,733.1312666063765,0.7396924502424659,0.2041501109360495,0.009718768197669057,1424.65640123223,2655.262639732115,4079.919040964345,0,0,0,1889260.0062958272,109717.71597049136,0,4079.919040964345,0,10
1052715.6150625502,1003.8736245831954,571.458908182267,0.9304509105989812,0.19008453224506153,0.019840874004301057,1535.8488774644818,1864.5794767820662,3400.428354246548,0,0,0,1380883.0520139511,76023.34304146201,0,3400.428354246548,0,10
1237944.338484954,1184.202973783213,811.535477792112,0.7534827252526818,0.2159387001170867,0.01003091709855291,1943.8053049162966,2597.8622786161523,4541.667583532449,0,0,0,1989170.1464976845,128882.68119164825,0,4541.667583532449,0,10
1194197.6747879563,1064.0995704610646,833.0692532948012,0.7308156381457306,0.2001638458054658,0.016550827545506366,1418.9202886534474,2109.0659194636064,3527.986208117054,0,0,0,1440266.7583679694,83697.0450829127,0,3527.986208117054,0,10
1076806.3918452458,985.834666380839,462.21147328972927,0.8705943156121788,0.2620246823719469,0.013337000405636316,1998.0860601052823,2084.9201928747757,4083.006252980058,0,0,0,1789857.5173336805,95157.78829359515,0,4083.0062529800584,0,10
1264022.9658117583,1236.3007956587853,537.0270796958341,0.8892327289750392,0.24950189939147205,0.014184060833234619,1507.3680968714261,2098.458690148684,3605.8267870201103,0,0,0,1809541.7968335368,109049.54169772692,0,3605.8267870201107,0,10
1103514.1859726158,1085.3518699089414,537.2834723911719,0.814933037223499,0.2175160881352735,0.012186043858056182,1842.9015920215859,2171.378890680829,4014.2804827024147,0,0,0,1714925.1195415617,95134.04314881947,0,4014.2804827024156,0,10
1226831.2286154614,1170.8686134490172,1072.952208442259,0.710773729221382,0.222667731053139,0.014053045144800467,1989.811574967451,2069.4245595811476,4059.236134548599,0,0,0,1752738.3336376285,100310.055588154,0,4059.236134548599,0,10
1103834.9799635625,1015.696718087247,663.8114011026912,0.7011047579991547,0.20019507440979153,0.011011144745511398,1180.5170559831602,2374.202929671897,3554.719985655057,0,0,0,1473921.8740704707,85045.45076159156,0,3554.7199856550574,0,10
1187268.736435636,1116.7488265052464,892.2949224292817,0.9071621576334337,0.18762995509722685,0.010628456221152842,1728.4605278399913,2242.3489765570607,3970.809504397052,0,0,0,1717933.4231630561,102268.00074459531,0,3970.809504397052,0,10
1187533.566170386,1110.783563295641,737.9555345603775,0.8113528006062374,0.24544951867033432,0.014905658921688393,2203.265370166929,2262.1787263497054,4465.444096516634,0,0,0,2097075.7624043724,133691.36936935748,0,4465.444096516635,0,10
1248054.6584207579,1100.3699649067971,1060.7769331513462,0.8356134984411993,0.20686042032961496,0.012303606230757743,1758.5597012426774,2049.6871221488036,3808.246823391481,0,0,0,1966159.5102389206,114951.07006523735,0,3808.246823391481,0,10
1054663.249180379,944.2685561370029,355.26271775198217,0.6793979368880353,0.18573898031324645,0.014850882991484252,1686.5421792443851,2269.1273904812897,3955.6695697256746,0,0,0,1739762.084138028,107117.68637543498,0,3955.6695697256755,0,10
1272856.634721165,1140.1710154060129,541.3480704787298,0.6695929609727199,0.2086091953224929,0.008736346240176699,1751.4934797293038,1767.6222391825042,3519.115718911808,0,0,0,1575255.3548080896,102189.20525564987,0,3519.1157189118085,0,10
1211285.5410566316,1164.204016581604,1073.946830770931,0.7933756212550215,0.2834751395758025,0.0053675952002503035,1751.2159628698103,1731.3047495126186,3482.520712382429,0,0,0,1526488.2575435427,95321.90067873657,0,3482.5207123824284,0,10
1212193.358880985,1162.2047768172968,656.7834027419673,0.7882695220798861,0.18965060385471172,0.018001523220237386,1325.357830826137,1956.437953782811,3281.795784608948,0,0,0,1321920.934600502,71466.55301791312,0,3281.795784608948,0,10
1224415.72462803,1099.9374085629738,321.25986295974496,0.8088331182118905,0.18600129087668582,0.008066217678290168,1771.6871329802543,2549.0016533194753,4320.68878629973,0,0,0,2165703.042979808,121597.5112527328,0,4320.68878629973,0,10
1226103.2463907688,1090.3449905550217,662.6127541842295,0.6582099541633202,0.21203979650311264,0.01356310534867262,1737.3161321773312,2128.251428113633,3865.567560290964,0,0,0,1738554.569178968,106351.85825220733,0,3865.567560290964,0,10
1203378.185261664,1155.3760365239568,1082.7061807504901,0.8062685675123918,0.213529013805808,0.010261414823316075,1600.430457431252,2210.267974622585,3810.6984320538368,0,0,0,1850203.1685520993,111775.55516365806,0,3810.6984320538368,0,10
1175181.4160659944,1053.8144463071992,407.3263860026823,0.8641467008174015,0.19245989455516824,0.01829637063994582,1341.5953456989519,2533.734467849564,3875.329813548516,0,0,0,1766911.2093468495,107485.32562257207,0,3875.329813548516,0,10
1122065.7097702306,1102.7111831800785,693.3784648304046,0.7417657565030037,0.2864040374002872,0.021273497031389393,1654.5949541618393,2520.327670630658,4174.922624792497,0,0,0,1941994.0535295792,118226.46253273294,0,4174.922624792496,0,10
1107752.0323846904,1002.5444553509606,859.1201232023012,0.8433584460180501,0.1965782114758766,0.018809511002343366,1355.8430209025516,2288.663630082005,3644.5066509845565,0,0,0,1517085.8615435208,88129.04938622759,0,3644.5066509845565,0,10
1120029.3291762439,1102.993181359455,413.25455223156473,0.7682206662992772,0.249461426091268,0.008546528277757039,1260.1183710320017,2563.671968689391,3823.790339721393,0,0,0,1888669.5166104622,109783.85899869121,0,3823.790339721393,0,10
1189058.9978387728,1166.7317830065635,850.0910749147274,0.9504751855984495,0.22639776693644498,0.01409424428791594,1546.8712985622699,1745.0309309408665,3291.9022295031364,0,0,0,1630435.6715589073,98232.31922824809,0,3291.902229503136,0,10
1148322.2727900401,1099.0489700084472,658.7783585467198,0.7169151125068605,0.2842048918796104,0.013940167185683004,1946.5073156653366,1949.8840435404122,3896.391359205749,0,0,0,1759155.6401728068,100917.49319663434,0,3896.3913592057493,0,10
1167380.0427807155,1118.0576110339623,425.50894632554446,0.7046731828985796,0.23545122192739293,0.015793839777603087,1443.5856292390174,2120.3868042610743,3563.972433500092,0,0,0,1520646.8694340026,95472.09758622335,0,3563.972433500091,0,10
1155419.2506064416,1134.853353340203,623.6078284385682,0.778667709804312,0.23842646134846213,0.008415146946696764,1613.1035821581515,2026.088365128672,3639.1919472868235,0,0,0,1544943.5251790634,92737.32199879574,0,3639.1919472868235,0,10
1038073.4860272306,953.5816424877529,330.99633801762224,0.7438307075845166,0.2501115139123557,0.00829350372868982,1710.2326899581437,2374.440039593398,4084.672729551542,0,0,0,1607022.1502925295,93142.057544671,0,4084.672729551542,0,10
1223594.5714574265,1187.440710467338,686.0820404260983,0.8682094672164109,0.26626427711165135,0.017626295995484566,1334.2260657040983,2274.91452502408,3609.1405907281783,0,0,0,1493257.4119035169,82436.57435138944,0,3609.1405907281787,0,10
1200427.9142871192,1119.4994887893174,835.7512497614869,0.6977298410617211,0.2775978476911018,0.009908022834229563,2050.0107139027127,1981.3982949490053,4031.4090088517178,0,0,0,1953638.0053786563,113839.19409299725,0,4031.409008851718,0,10
1198719.6646884573,1128.3171362112478,688.0050061717627,0.840522655536907,0.22662463766395757,0.008157029459461855,1326.0428620743749,2655.8753948049666,3981.9182568793412,0,0,0,1733896.0875562318,88457.44480033754,0,3981.918256879342,0,10
1227422.5286568655,1097.2516669190006,838.6104593870068,0.7245558016186974,0.22448231206452968,0.014980829862673914,1386.4295304601549,2570.9036610670078,3957.333191527163,0,0,0,1817824.2334892051,105333.50290882148,0,3957.3331915271624,0,10
1214316.7022606998,1115.7613649456425,868.715985957,0.7409436368033161,0.22360257346568135,0.010943705663717647,1405.6217037862361,2190.3261773778927,3595.947881164129,0,0,0,1521811.7283540887,84288.79255432278,0,3595.947881164128,0,10
1133309.3379376703,1040.049293497732,505.2592499730113,0.6915855726468862,0.18047247945650605,0.01816781972727023,1378.934157186935,2238.3932767149513,3617.3274339018863,0,0,0,1567991.351892891,84901.5534993895,0,3617.3274339018863,0,10
1178307.9202760395,1146.434070191448,655.6106251054142,0.7196397841837903,0.19112709750514625,0.017598150795959874,1937.4652548792483,1778.6792371874144,3716.1444920666627,0,0,0,1602504.9978447333,92412.27456067603,0,3716.1444920666636,0,10
